Time,Precipitation
0000 20 Sep 2012,0.08108523
0000 21 Sep 2012,0.1161293
0000 22 Sep 2012,0.6071329
0000 23 Sep 2012,0.9031883
0000 24 Sep 2012,0.3873606
0000 25 Sep 2012,1.818123
0000 26 Sep 2012,0.2366705
0000 27 Sep 2012,1.26871
0000 28 Sep 2012,1.777883
0000 29 Sep 2012,0.06996439
0000 30 Sep 2012,0.08434082
0000 1 Oct 2012,0.1025867
0000 2 Oct 2012,0.007847195
0000 3 Oct 2012,0.07653273
0000 4 Oct 2012,0.1492423
0000 5 Oct 2012,10.07534
0000 6 Oct 2012,8.20397
0000 7 Oct 2012,0.5907302
0000 8 Oct 2012,0.2947814
0000 9 Oct 2012,0.1534615
0000 10 Oct 2012,0.03585055
0000 11 Oct 2012,11.44081
0000 12 Oct 2012,0.4612332
0000 13 Oct 2012,0.2960224
0000 14 Oct 2012,9.20232
0000 15 Oct 2012,5.885927
0000 16 Oct 2012,10.95774
0000 17 Oct 2012,8.462509
0000 18 Oct 2012,11.68663
0000 19 Oct 2012,7.802771
0000 20 Oct 2012,0.01907164
0000 21 Oct 2012,0.6064565
0000 22 Oct 2012,24.87745
0000 23 Oct 2012,6.562709
0000 24 Oct 2012,0.1563643
0000 25 Oct 2012,15.16437
0000 26 Oct 2012,0.0
0000 27 Oct 2012,0.0
0000 28 Oct 2012,0.0
0000 29 Oct 2012,0.0
0000 30 Oct 2012,1.617404
0000 31 Oct 2012,73.7674
0000 1 Nov 2012,1.265249
0000 2 Nov 2012,0.269674
0000 3 Nov 2012,1.982107
0000 4 Nov 2012,4.782947
0000 5 Nov 2012,1.601608
0000 6 Nov 2012,9.092788
0000 7 Nov 2012,0.1898072
0000 8 Nov 2012,3.071353
0000 9 Nov 2012,1.196478
0000 10 Nov 2012,0.07425661
0000 11 Nov 2012,13.19285
0000 12 Nov 2012,0.8198468
0000 13 Nov 2012,3.328153
0000 14 Nov 2012,18.99233
0000 15 Nov 2012,6.339092
0000 16 Nov 2012,10.1249
0000 17 Nov 2012,1.647617
0000 18 Nov 2012,3.1333
0000 19 Nov 2012,1.255496
0000 20 Nov 2012,1.639551
0000 21 Nov 2012,11.1929
0000 22 Nov 2012,8.487241
0000 23 Nov 2012,3.994811
0000 24 Nov 2012,0.4347324
0000 25 Nov 2012,4.70646
0000 26 Nov 2012,2.955322
0000 27 Nov 2012,1.399658
0000 28 Nov 2012,5.157101
0000 29 Nov 2012,8.058179
0000 30 Nov 2012,11.23083
0000 1 Dec 2012,0.7877667
0000 2 Dec 2012,0.4942696
0000 3 Dec 2012,1.391694
0000 4 Dec 2012,9.76102
0000 5 Dec 2012,2.831876
0000 6 Dec 2012,1.585221
0000 7 Dec 2012,0.8384673
0000 8 Dec 2012,2.242112
0000 9 Dec 2012,1.612878
0000 10 Dec 2012,0.4656728
0000 11 Dec 2012,0.2817482
0000 12 Dec 2012,4.006233
0000 13 Dec 2012,9.246543
0000 14 Dec 2012,5.060343
0000 15 Dec 2012,0.8742388
0000 16 Dec 2012,2.7954
0000 17 Dec 2012,0.02603363
0000 18 Dec 2012,1.504988
0000 19 Dec 2012,1.19415
0000 20 Dec 2012,0.8079736
0000 21 Dec 2012,3.390926
0000 22 Dec 2012,4.692844
0000 23 Dec 2012,3.460606
0000 24 Dec 2012,1.969121
0000 25 Dec 2012,3.350546
0000 26 Dec 2012,0.6349638
0000 27 Dec 2012,2.80835
0000 28 Dec 2012,0.6483133
0000 29 Dec 2012,0.0
0000 30 Dec 2012,0.007793741
0000 31 Dec 2012,0.08396231
0000 1 Jan 2013,0.1759067
0000 2 Jan 2013,0.226952
0000 3 Jan 2013,0.003452099
0000 4 Jan 2013,2.375537
0000 5 Jan 2013,0.09904727
0000 6 Jan 2013,0.1840256
0000 7 Jan 2013,0.0
0000 8 Jan 2013,0.0
0000 9 Jan 2013,0.0
0000 10 Jan 2013,0.2096911
0000 11 Jan 2013,0.07310867
0000 12 Jan 2013,0.0
0000 13 Jan 2013,1.000505
0000 14 Jan 2013,2.311106
0000 15 Jan 2013,0.01245791
0000 16 Jan 2013,2.51762
0000 17 Jan 2013,1.036428
0000 18 Jan 2013,3.43182
0000 19 Jan 2013,0.07386545
0000 20 Jan 2013,0.2213554
0000 21 Jan 2013,0.0
0000 22 Jan 2013,0.0
0000 23 Jan 2013,0.3773144
0000 24 Jan 2013,0.2015522
0000 25 Jan 2013,6.798638
0000 26 Jan 2013,0.2179769
0000 27 Jan 2013,0.0
0000 28 Jan 2013,0.1382923
0000 29 Jan 2013,0.0
0000 30 Jan 2013,0.0
0000 31 Jan 2013,0.3028117
0000 1 Feb 2013,0.08492049
0000 2 Feb 2013,1.51312
0000 3 Feb 2013,2.318673
0000 4 Feb 2013,5.342827
0000 5 Feb 2013,17.03962
0000 6 Feb 2013,1.026521
0000 7 Feb 2013,1.055472
0000 8 Feb 2013,4.965687
0000 9 Feb 2013,20.89002
0000 10 Feb 2013,5.143175
0000 11 Feb 2013,1.9933
0000 12 Feb 2013,7.135124
0000 13 Feb 2013,3.532156
0000 14 Feb 2013,5.745542
0000 15 Feb 2013,0.1586273
0000 16 Feb 2013,0.124421
0000 17 Feb 2013,0.2280808
0000 18 Feb 2013,22.82298
0000 19 Feb 2013,0.174516
0000 20 Feb 2013,0.0823561
0000 21 Feb 2013,0.5941615
0000 22 Feb 2013,0.1670892
0000 23 Feb 2013,0.5528594
0000 24 Feb 2013,0.4002946
0000 25 Feb 2013,0.4296973
0000 26 Feb 2013,0.2866726
0000 27 Feb 2013,2.41303
0000 28 Feb 2013,1.826689
0000 1 Mar 2013,0.5772277
0000 2 Mar 2013,0.3341817
0000 3 Mar 2013,0.00147845
0000 4 Mar 2013,0.1393768
0000 5 Mar 2013,1.036079
0000 6 Mar 2013,0.02539172
0000 7 Mar 2013,0.8175061
0000 8 Mar 2013,0.2142149
0000 9 Mar 2013,0.03666693
0000 10 Mar 2013,0.3417835
0000 11 Mar 2013,0.4492338
0000 12 Mar 2013,1.454461
0000 13 Mar 2013,0.2162745
0000 14 Mar 2013,1.528504
0000 15 Mar 2013,3.61654
0000 16 Mar 2013,7.107304
0000 17 Mar 2013,0.4222016
0000 18 Mar 2013,5.831712
0000 19 Mar 2013,7.750566
0000 20 Mar 2013,2.162057
0000 21 Mar 2013,10.33162
0000 22 Mar 2013,17.19563
0000 23 Mar 2013,0.254382
0000 24 Mar 2013,0.0
0000 25 Mar 2013,2.638998
0000 26 Mar 2013,6.723942
0000 27 Mar 2013,7.159325
0000 28 Mar 2013,0.8958701
0000 29 Mar 2013,0.002170465
0000 30 Mar 2013,0.0
0000 31 Mar 2013,0.1108829
0000 1 Apr 2013,0.4836912
0000 2 Apr 2013,0.1796463
0000 3 Apr 2013,0.6887242
0000 4 Apr 2013,0.6748101
0000 5 Apr 2013,0.1343512
0000 6 Apr 2013,0.0
0000 7 Apr 2013,0.0
0000 8 Apr 2013,0.05486362
0000 9 Apr 2013,0.1014891
0000 10 Apr 2013,0.003771078
0000 11 Apr 2013,0.497695
0000 12 Apr 2013,0.7573048
0000 13 Apr 2013,0.3282835
0000 14 Apr 2013,0.545778
0000 15 Apr 2013,2.220405
0000 16 Apr 2013,0.8186432
0000 17 Apr 2013,1.062167
0000 18 Apr 2013,11.83891
0000 19 Apr 2013,19.34054
0000 20 Apr 2013,20.02394
0000 21 Apr 2013,0.8385752
0000 22 Apr 2013,17.74217
0000 23 Apr 2013,4.677176
0000 24 Apr 2013,0.3358381
0000 25 Apr 2013,0.0
0000 26 Apr 2013,1.069782
0000 27 Apr 2013,7.088944
0000 28 Apr 2013,2.099053
0000 29 Apr 2013,4.021919
0000 30 Apr 2013,1.483456
0000 1 May 2013,8.469419
0000 2 May 2013,12.11051
0000 3 May 2013,10.29286
0000 4 May 2013,0.2275396
0000 5 May 2013,5.952003
0000 6 May 2013,24.15745
0000 7 May 2013,13.54304
0000 8 May 2013,10.34114
0000 9 May 2013,0.4075172
0000 10 May 2013,6.295583
0000 11 May 2013,3.670406
0000 12 May 2013,5.037784
0000 13 May 2013,1.211121
0000 14 May 2013,1.38754
0000 15 May 2013,2.519375
0000 16 May 2013,5.027389
0000 17 May 2013,2.26723
0000 18 May 2013,0.4372866
0000 19 May 2013,0.8944318
0000 20 May 2013,0.8748257
0000 21 May 2013,12.73742
0000 22 May 2013,6.026274
0000 23 May 2013,8.759917
0000 24 May 2013,6.061069
0000 25 May 2013,2.128574
0000 26 May 2013,2.92144
0000 27 May 2013,17.8908
0000 28 May 2013,3.351746
0000 29 May 2013,4.423868
0000 30 May 2013,7.7369
0000 31 May 2013,8.168365
0000 1 Jun 2013,13.75626
0000 2 Jun 2013,0.7686019
0000 3 Jun 2013,1.980003
0000 4 Jun 2013,1.287919
0000 5 Jun 2013,0.7319315
0000 6 Jun 2013,0.2293906
0000 7 Jun 2013,0.0
0000 8 Jun 2013,0.6719776
0000 9 Jun 2013,0.9700325
0000 10 Jun 2013,0.002199796
0000 11 Jun 2013,0.1356731
0000 12 Jun 2013,1.289448
0000 13 Jun 2013,0.1085285
0000 14 Jun 2013,1.836867
0000 15 Jun 2013,1.973298
0000 16 Jun 2013,0.01314469
0000 17 Jun 2013,0.0
0000 18 Jun 2013,0.0
0000 19 Jun 2013,0.01042373
0000 20 Jun 2013,0.1768903
0000 21 Jun 2013,0.002299837
0000 22 Jun 2013,0.2074354
0000 23 Jun 2013,0.1055916
0000 24 Jun 2013,1.14771
0000 25 Jun 2013,0.559273
0000 26 Jun 2013,0.01120506
0000 27 Jun 2013,0.0
0000 28 Jun 2013,0.712944
0000 29 Jun 2013,0.05137317
0000 30 Jun 2013,0.3515483
0000 1 Jul 2013,1.241988
0000 2 Jul 2013,0.4180054
0000 3 Jul 2013,0.2689662
0000 4 Jul 2013,0.4911825
0000 5 Jul 2013,0.4518649
0000 6 Jul 2013,1.359933
0000 7 Jul 2013,0.007391992
0000 8 Jul 2013,1.76939
0000 9 Jul 2013,1.126691
0000 10 Jul 2013,0.6961866
0000 11 Jul 2013,0.2316248
0000 12 Jul 2013,0.227838
0000 13 Jul 2013,0.2610068
0000 14 Jul 2013,0.3125951
0000 15 Jul 2013,0.7866606
0000 16 Jul 2013,0.4508646
0000 17 Jul 2013,0.861659
0000 18 Jul 2013,0.510906
0000 19 Jul 2013,0.0
0000 20 Jul 2013,0.793176
0000 21 Jul 2013,0.2763856
0000 22 Jul 2013,0.0582297
0000 23 Jul 2013,1.691196
0000 24 Jul 2013,0.1638684
0000 25 Jul 2013,0.3022065
0000 26 Jul 2013,1.418655
0000 27 Jul 2013,0.0
0000 28 Jul 2013,0.0
0000 29 Jul 2013,0.3559349
0000 30 Jul 2013,0.2431343
0000 31 Jul 2013,0.250543
0000 1 Aug 2013,0.9714738
0000 2 Aug 2013,0.9503515
0000 3 Aug 2013,1.037938
0000 4 Aug 2013,1.011493
0000 5 Aug 2013,0.09130833
0000 6 Aug 2013,0.630182
0000 7 Aug 2013,0.2121473
0000 8 Aug 2013,7.383646
0000 9 Aug 2013,0.790475
0000 10 Aug 2013,2.2061
0000 11 Aug 2013,4.170453
0000 12 Aug 2013,15.007
0000 13 Aug 2013,0.8932248
0000 14 Aug 2013,1.515191
0000 15 Aug 2013,2.754191
0000 16 Aug 2013,0.4273253
0000 17 Aug 2013,1.117482
0000 18 Aug 2013,0.3314425
0000 19 Aug 2013,0.0700534
0000 20 Aug 2013,0.0218981
0000 21 Aug 2013,0.0
0000 22 Aug 2013,0.2410083
0000 23 Aug 2013,0.0
0000 24 Aug 2013,0.02912969
0000 25 Aug 2013,1.619934
0000 26 Aug 2013,0.613701
0000 27 Aug 2013,0.5893332
0000 28 Aug 2013,0.1150628
0000 29 Aug 2013,0.2417535
0000 30 Aug 2013,0.0
0000 31 Aug 2013,0.01925691
0000 1 Sep 2013,0.2108501
0000 2 Sep 2013,0.07015893
0000 3 Sep 2013,0.2451625
0000 4 Sep 2013,0.001726128
0000 5 Sep 2013,0.2924207
0000 6 Sep 2013,0.7847585
0000 7 Sep 2013,0.004826036
0000 8 Sep 2013,0.03292432
0000 9 Sep 2013,0.379677
0000 10 Sep 2013,6.503065
0000 11 Sep 2013,0.1937222
0000 12 Sep 2013,0.002573884
0000 13 Sep 2013,1.42149
0000 14 Sep 2013,0.3096251
0000 15 Sep 2013,0.7096322
0000 16 Sep 2013,1.499699
0000 17 Sep 2013,0.0
0000 18 Sep 2013,3.603451
0000 19 Sep 2013,1.013772
0000 20 Sep 2013,0.2245867
0000 21 Sep 2013,0.0
0000 22 Sep 2013,0.0
0000 23 Sep 2013,0.0
0000 24 Sep 2013,0.5116056
0000 25 Sep 2013,0.002746014
0000 26 Sep 2013,0.04858685
0000 27 Sep 2013,0.6005864
0000 28 Sep 2013,1.004864
0000 29 Sep 2013,0.7625544
0000 30 Sep 2013,1.929425
0000 1 Oct 2013,0.004233551
0000 2 Oct 2013,3.084292
0000 3 Oct 2013,0.3208131
0000 4 Oct 2013,2.600929
0000 5 Oct 2013,0.02662886
0000 6 Oct 2013,0.0
0000 7 Oct 2013,0.1735219
0000 8 Oct 2013,0.08724923
0000 9 Oct 2013,0.0
0000 10 Oct 2013,0.4019543
0000 11 Oct 2013,6.043342
0000 12 Oct 2013,10.40506
0000 13 Oct 2013,3.103223
0000 14 Oct 2013,9.480157
0000 15 Oct 2013,4.722481
0000 16 Oct 2013,0.3948276
0000 17 Oct 2013,13.13061
0000 18 Oct 2013,0.1752119
0000 19 Oct 2013,1.248345
0000 20 Oct 2013,0.0
0000 21 Oct 2013,0.5011159
0000 22 Oct 2013,6.494595
0000 23 Oct 2013,3.295668
0000 24 Oct 2013,4.21551
0000 25 Oct 2013,0.244884
0000 26 Oct 2013,0.004727073
0000 27 Oct 2013,0.1189889
0000 28 Oct 2013,0.9959653
0000 29 Oct 2013,0.04820848
0000 30 Oct 2013,7.409455
0000 31 Oct 2013,13.48965
0000 1 Nov 2013,5.278259
0000 2 Nov 2013,3.797688
0000 3 Nov 2013,0.1433358
0000 4 Nov 2013,2.831396
0000 5 Nov 2013,1.995873
0000 6 Nov 2013,2.852815
0000 7 Nov 2013,2.713601
0000 8 Nov 2013,4.991458
0000 9 Nov 2013,6.399206
0000 10 Nov 2013,3.270557
0000 11 Nov 2013,0.3587756
0000 12 Nov 2013,0.007143825
0000 13 Nov 2013,0.1672482
0000 14 Nov 2013,0.6625552
0000 15 Nov 2013,1.483047
0000 16 Nov 2013,0.0
0000 17 Nov 2013,3.402293
0000 18 Nov 2013,8.182585
0000 19 Nov 2013,13.0304
0000 20 Nov 2013,9.755876
0000 21 Nov 2013,2.981042
0000 22 Nov 2013,7.35583
0000 23 Nov 2013,0.873899
0000 24 Nov 2013,3.539376
0000 25 Nov 2013,4.10113
0000 26 Nov 2013,0.6872317
0000 27 Nov 2013,5.318324
0000 28 Nov 2013,2.504572
0000 29 Nov 2013,1.869827
0000 30 Nov 2013,4.539205
0000 1 Dec 2013,2.707555
0000 2 Dec 2013,3.594551
0000 3 Dec 2013,7.346795
0000 4 Dec 2013,0.9643062
0000 5 Dec 2013,0.5424433
0000 6 Dec 2013,0.3872706
0000 7 Dec 2013,4.10868
0000 8 Dec 2013,21.44942
0000 9 Dec 2013,2.23864
0000 10 Dec 2013,2.933057
0000 11 Dec 2013,0.06768743
0000 12 Dec 2013,0.01443628
0000 13 Dec 2013,0.3485367
0000 14 Dec 2013,0.7853349
0000 15 Dec 2013,0.01266782
0000 16 Dec 2013,0.176953
0000 17 Dec 2013,3.684493
0000 18 Dec 2013,10.32896
0000 19 Dec 2013,5.393547
0000 20 Dec 2013,3.425564
0000 21 Dec 2013,0.06614128
0000 22 Dec 2013,4.236811
0000 23 Dec 2013,8.835867
0000 24 Dec 2013,12.34085
0000 25 Dec 2013,0.8094838
0000 26 Dec 2013,1.823586
0000 27 Dec 2013,3.518255
0000 28 Dec 2013,0.1248867
0000 29 Dec 2013,0.0
0000 30 Dec 2013,0.1718078
0000 31 Dec 2013,0.0
0000 1 Jan 2014,0.565102
0000 2 Jan 2014,0.002111531
0000 3 Jan 2014,0.001662344
0000 4 Jan 2014,0.2304914
0000 5 Jan 2014,0.8370489
0000 6 Jan 2014,1.403082
0000 7 Jan 2014,21.27714
0000 8 Jan 2014,5.593666
0000 9 Jan 2014,7.822278
0000 10 Jan 2014,10.74847
0000 11 Jan 2014,25.29473
0000 12 Jan 2014,1.151462
0000 13 Jan 2014,0.06114774
0000 14 Jan 2014,0.002217408
0000 15 Jan 2014,0.2530888
0000 16 Jan 2014,0.814278
0000 17 Jan 2014,0.004079142
0000 18 Jan 2014,0.1770105
0000 19 Jan 2014,0.3053295
0000 20 Jan 2014,1.134508
0000 21 Jan 2014,0.05893321
0000 22 Jan 2014,0.03138582
0000 23 Jan 2014,0.6944577
0000 24 Jan 2014,0.0
0000 25 Jan 2014,1.699644
0000 26 Jan 2014,1.400063
0000 27 Jan 2014,0.2743036
0000 28 Jan 2014,0.2525403
0000 29 Jan 2014,5.533156
0000 30 Jan 2014,1.775557
0000 31 Jan 2014,2.244546
0000 1 Feb 2014,0.1540172
0000 2 Feb 2014,0.0
0000 3 Feb 2014,1.144176
0000 4 Feb 2014,0.7320269
0000 5 Feb 2014,7.979615
0000 6 Feb 2014,1.363161
0000 7 Feb 2014,0.03541055
0000 8 Feb 2014,0.1696968
0000 9 Feb 2014,0.04831847
0000 10 Feb 2014,0.01676045
0000 11 Feb 2014,0.0
0000 12 Feb 2014,0.739744
0000 13 Feb 2014,8.139797
0000 14 Feb 2014,9.971615
0000 15 Feb 2014,0.05766699
0000 16 Feb 2014,0.247484
0000 17 Feb 2014,0.1053626
0000 18 Feb 2014,0.394572
0000 19 Feb 2014,2.631819
0000 20 Feb 2014,0.2665481
0000 21 Feb 2014,2.434964
0000 22 Feb 2014,7.236458
0000 23 Feb 2014,0.386495
0000 24 Feb 2014,0.6136827
0000 25 Feb 2014,1.533079
0000 26 Feb 2014,5.90062
0000 27 Feb 2014,0.2009126
0000 28 Feb 2014,7.745346
0000 1 Mar 2014,8.308251
0000 2 Mar 2014,7.359997
0000 3 Mar 2014,4.179027
0000 4 Mar 2014,5.900859
0000 5 Mar 2014,4.723706
0000 6 Mar 2014,1.663868
0000 7 Mar 2014,0.663314
0000 8 Mar 2014,16.3499
0000 9 Mar 2014,3.759011
0000 10 Mar 2014,2.319999
0000 11 Mar 2014,2.408741
0000 12 Mar 2014,0.6650906
0000 13 Mar 2014,0.3081205
0000 14 Mar 2014,0.0391832
0000 15 Mar 2014,0.0
0000 16 Mar 2014,0.09185302
0000 17 Mar 2014,0.5543261
0000 18 Mar 2014,0.5945475
0000 19 Mar 2014,0.0
0000 20 Mar 2014,0.8133786
0000 21 Mar 2014,0.0
0000 22 Mar 2014,1.821629
0000 23 Mar 2014,1.202554
0000 24 Mar 2014,0.5368807
0000 25 Mar 2014,1.240426
0000 26 Mar 2014,1.786965
0000 27 Mar 2014,5.710757
0000 28 Mar 2014,0.0
0000 29 Mar 2014,0.0
0000 30 Mar 2014,0.4939818
0000 31 Mar 2014,2.665669
0000 1 Apr 2014,0.08392949
0000 2 Apr 2014,0.0
0000 3 Apr 2014,0.009465632
0000 4 Apr 2014,0.07111134
0000 5 Apr 2014,0.5110909
0000 6 Apr 2014,0.0
0000 7 Apr 2014,2.578762
0000 8 Apr 2014,0.4555722
0000 9 Apr 2014,7.845293
0000 10 Apr 2014,0.760605
0000 11 Apr 2014,0.0
0000 12 Apr 2014,0.06149575
0000 13 Apr 2014,0.07337854
0000 14 Apr 2014,0.0
0000 15 Apr 2014,30.98353
0000 16 Apr 2014,7.593862
0000 17 Apr 2014,5.003983
0000 18 Apr 2014,0.004262493
0000 19 Apr 2014,2.17691
0000 20 Apr 2014,0.175051
0000 21 Apr 2014,0.0
0000 22 Apr 2014,1.257239
0000 23 Apr 2014,1.121925
0000 24 Apr 2014,4.382339
0000 25 Apr 2014,1.215248
0000 26 Apr 2014,6.883533
0000 27 Apr 2014,3.00054
0000 28 Apr 2014,0.06576944
0000 29 Apr 2014,9.060431
0000 30 Apr 2014,1.831103
0000 1 May 2014,2.162089
0000 2 May 2014,1.544923
0000 3 May 2014,8.004662
0000 4 May 2014,0.8934249
0000 5 May 2014,0.02215447
0000 6 May 2014,0.04653916
0000 7 May 2014,32.67575
0000 8 May 2014,18.7182
0000 9 May 2014,25.70983
0000 10 May 2014,9.137036
0000 11 May 2014,3.565655
0000 12 May 2014,15.81587
0000 13 May 2014,1.855793
0000 14 May 2014,0.01558716
0000 15 May 2014,2.29177
0000 16 May 2014,1.985116
0000 17 May 2014,0.1288169
0000 18 May 2014,1.824596
0000 19 May 2014,1.122268
0000 20 May 2014,11.16036
0000 21 May 2014,4.385495
0000 22 May 2014,1.635561
0000 23 May 2014,1.221687
0000 24 May 2014,6.982475
0000 25 May 2014,0.1389899
0000 26 May 2014,0.0
0000 27 May 2014,0.4315515
0000 28 May 2014,0.1779299
0000 29 May 2014,0.07185452
0000 30 May 2014,1.128775
0000 31 May 2014,0.152256
0000 1 Jun 2014,0.0
0000 2 Jun 2014,3.651745
0000 3 Jun 2014,0.3295552
0000 4 Jun 2014,1.193707
0000 5 Jun 2014,0.7617919
0000 6 Jun 2014,6.776478
0000 7 Jun 2014,1.395958
0000 8 Jun 2014,9.722968
0000 9 Jun 2014,2.502833
0000 10 Jun 2014,11.66598
0000 11 Jun 2014,1.482743
0000 12 Jun 2014,0.0
0000 13 Jun 2014,0.2569575
0000 14 Jun 2014,1.372657
0000 15 Jun 2014,1.578329
0000 16 Jun 2014,0.1320474
0000 17 Jun 2014,0.1284067
0000 18 Jun 2014,0.1615494
0000 19 Jun 2014,0.0
0000 20 Jun 2014,0.06820084
0000 21 Jun 2014,0.0
0000 22 Jun 2014,0.0
0000 23 Jun 2014,0.0
0000 24 Jun 2014,0.5752558
0000 25 Jun 2014,2.623104
0000 26 Jun 2014,2.033757
0000 27 Jun 2014,0.0
0000 28 Jun 2014,6.408812
0000 29 Jun 2014,0.2410084
0000 30 Jun 2014,0.4224744
0000 1 Jul 2014,1.134487
0000 2 Jul 2014,8.766026
0000 3 Jul 2014,1.292004
0000 4 Jul 2014,0.04468749
0000 5 Jul 2014,1.649878
0000 6 Jul 2014,0.2261267
0000 7 Jul 2014,2.026877
0000 8 Jul 2014,1.822065
0000 9 Jul 2014,0.0
0000 10 Jul 2014,0.0
0000 11 Jul 2014,0.3655371
0000 12 Jul 2014,0.0
0000 13 Jul 2014,0.1511971
0000 14 Jul 2014,0.9033158
0000 15 Jul 2014,0.2042906
0000 16 Jul 2014,0.01710618
0000 17 Jul 2014,0.6345769
0000 18 Jul 2014,0.01948453
0000 19 Jul 2014,0.00137847
0000 20 Jul 2014,0.210311
0000 21 Jul 2014,0.7344389
0000 22 Jul 2014,0.101726
0000 23 Jul 2014,0.0
0000 24 Jul 2014,0.07814904
0000 25 Jul 2014,0.1260524
0000 26 Jul 2014,0.05927351
0000 27 Jul 2014,0.3949243
0000 28 Jul 2014,0.043954
0000 29 Jul 2014,0.1199755
0000 30 Jul 2014,0.6147476
0000 31 Jul 2014,0.001271616
0000 1 Aug 2014,0.0
0000 2 Aug 2014,0.04398141
0000 3 Aug 2014,0.1698297
0000 4 Aug 2014,0.0
0000 5 Aug 2014,0.6220235
0000 6 Aug 2014,2.025146
0000 7 Aug 2014,0.01200045
0000 8 Aug 2014,0.1097038
0000 9 Aug 2014,5.045816
0000 10 Aug 2014,0.0
0000 11 Aug 2014,0.1344352
0000 12 Aug 2014,0.04421839
0000 13 Aug 2014,1.713938
0000 14 Aug 2014,0.4110145
0000 15 Aug 2014,0.0384823
0000 16 Aug 2014,0.002931978
0000 17 Aug 2014,0.2616524
0000 18 Aug 2014,0.0
0000 19 Aug 2014,0.4209844
0000 20 Aug 2014,0.0
0000 21 Aug 2014,0.002172621
0000 22 Aug 2014,0.06153028
0000 23 Aug 2014,0.05192427
0000 24 Aug 2014,0.0
0000 25 Aug 2014,0.1395579
0000 26 Aug 2014,0.3650892
0000 27 Aug 2014,1.089785
0000 28 Aug 2014,0.06407838
0000 29 Aug 2014,3.402586
0000 30 Aug 2014,0.0
0000 31 Aug 2014,1.349606
0000 1 Sep 2014,0.0
0000 2 Sep 2014,0.1116279
0000 3 Sep 2014,0.1599957
0000 4 Sep 2014,0.5342166
0000 5 Sep 2014,0.0
0000 6 Sep 2014,0.06965501
0000 7 Sep 2014,0.2731385
0000 8 Sep 2014,0.1925906
0000 9 Sep 2014,0.2239793
0000 10 Sep 2014,0.0
0000 11 Sep 2014,2.412475
0000 12 Sep 2014,2.118808
0000 13 Sep 2014,0.1258716
0000 14 Sep 2014,1.306481
0000 15 Sep 2014,0.1422351
0000 16 Sep 2014,0.6234338
0000 17 Sep 2014,0.1526442
0000 18 Sep 2014,2.379339
0000 19 Sep 2014,2.25837
0000 20 Sep 2014,12.32217
0000 21 Sep 2014,6.297243
0000 22 Sep 2014,0.8003824
0000 23 Sep 2014,5.879025
0000 24 Sep 2014,0.0
0000 25 Sep 2014,0.009703454
0000 26 Sep 2014,0.05979239
0000 27 Sep 2014,0.08564907
0000 28 Sep 2014,1.654708
0000 29 Sep 2014,0.2741723
0000 30 Sep 2014,0.004925968
0000 1 Oct 2014,0.1170536
0000 2 Oct 2014,0.7049398
0000 3 Oct 2014,0.2118856
0000 4 Oct 2014,0.03179063
0000 5 Oct 2014,1.823232
0000 6 Oct 2014,0.1902831
0000 7 Oct 2014,7.360211
0000 8 Oct 2014,19.60646
0000 9 Oct 2014,15.579
0000 10 Oct 2014,20.73142
0000 11 Oct 2014,1.613598
0000 12 Oct 2014,1.934812
0000 13 Oct 2014,0.1129316
0000 14 Oct 2014,1.219735
0000 15 Oct 2014,0.6168587
0000 16 Oct 2014,0.06931281
0000 17 Oct 2014,0.1899031
0000 18 Oct 2014,0.8308727
0000 19 Oct 2014,3.965326
0000 20 Oct 2014,10.86637
0000 21 Oct 2014,1.746143
0000 22 Oct 2014,0.01095059
0000 23 Oct 2014,0.380584
0000 24 Oct 2014,0.004925833
0000 25 Oct 2014,10.4664
0000 26 Oct 2014,18.268
0000 27 Oct 2014,5.609082
0000 28 Oct 2014,2.229958
0000 29 Oct 2014,2.670006
0000 30 Oct 2014,1.007127
0000 31 Oct 2014,30.07789
0000 1 Nov 2014,0.479301
0000 2 Nov 2014,5.921818
0000 3 Nov 2014,0.3807563
0000 4 Nov 2014,6.88579
0000 5 Nov 2014,3.804881
0000 6 Nov 2014,3.478593
0000 7 Nov 2014,2.00964
0000 8 Nov 2014,0.1573993
0000 9 Nov 2014,1.262592
0000 10 Nov 2014,16.74319
0000 11 Nov 2014,18.53182
0000 12 Nov 2014,15.75892
0000 13 Nov 2014,2.782506
0000 14 Nov 2014,7.348995
0000 15 Nov 2014,0.8701807
0000 16 Nov 2014,2.504832
0000 17 Nov 2014,0.4612706
0000 18 Nov 2014,0.1491791
0000 19 Nov 2014,27.29001
0000 20 Nov 2014,2.573872
0000 21 Nov 2014,1.161374
0000 22 Nov 2014,4.120194
0000 23 Nov 2014,0.6890159
0000 24 Nov 2014,0.6865864
0000 25 Nov 2014,2.357886
0000 26 Nov 2014,9.986489
0000 27 Nov 2014,1.833382
0000 28 Nov 2014,0.1167188
0000 29 Nov 2014,0.6563991
0000 30 Nov 2014,2.41263
0000 1 Dec 2014,0.5720859
0000 2 Dec 2014,0.2871289
0000 3 Dec 2014,0.0
0000 4 Dec 2014,0.0
0000 5 Dec 2014,4.043419
0000 6 Dec 2014,15.47874
0000 7 Dec 2014,7.957716
0000 8 Dec 2014,2.966817
0000 9 Dec 2014,14.80441
0000 10 Dec 2014,6.061574
0000 11 Dec 2014,4.967007
0000 12 Dec 2014,14.92902
0000 13 Dec 2014,7.774775
